"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","cond","cond_name","coordinates","correct","correct_instructions_p1","correct_instructions_p2","correct_response","correct_response_exp_1","correct_response_prac","correct_start_next_block","count_ITI_1","count_ITI_prac","count_RSVP_exp_1","count_RSVP_prac","count_break_1","count_experiment","count_experiment_end","count_experiment_loop_1","count_experiment_trial_1","count_feedback","count_feedback_prac","count_final_feedback","count_fixation_cross_exp_1","count_fixation_cross_prac","count_instructions_p1","count_instructions_p2","count_logger","count_practice_end","count_practice_loop","count_practice_trial","count_question_exp_1","count_question_prac","count_reset_feedback_exp_1","count_reset_feedback_prac","count_response_exp_1","count_response_prac","count_select","count_start_next_block","count_trigger_break_1","count_trigger_exp_end","count_trigger_fix_1","count_trigger_pracend","count_trigger_pracfix","count_trigger_question_1","count_trigger_question_prac","count_trigger_response_1","count_trigger_response_prac","count_triggers","datetime","delay_ITI_1","delay_ITI_prac","description","disable_garbage_collection","exp_question","exp_sentence","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","is_question","isi","item","keyboard_backend","live_row","live_row_practice_loop","logfile","lst","mouse_backend","np_in_question","opensesame_codename","opensesame_version","practice_question","practice_sentence","question_type","repeat_cycle","response","response_break_1","response_experiment_end","response_feedback","response_feedback_prac","response_final_feedback","response_instructions_p1","response_instructions_p2","response_practice_end","response_response_exp_1","response_response_prac","response_start_next_block","response_time","response_time_break_1","response_time_experiment_end","response_time_feedback","response_time_feedback_prac","response_time_final_feedback","response_time_instructions_p1","response_time_instructions_p2","response_time_practice_end","response_time_response_exp_1","response_time_response_prac","response_time_start_next_block","round_decimals","sampler_backend","session","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_np_gender","time_ITI_1","time_ITI_prac","time_RSVP_exp_1","time_RSVP_prac","time_break_1","time_experiment","time_experiment_end","time_experiment_loop_1","time_experiment_trial_1","time_feedback","time_feedback_prac","time_final_feedback","time_fixation_cross_exp_1","time_fixation_cross_prac","time_instructions_p1","time_instructions_p2","time_logger","time_practice_end","time_practice_loop","time_practice_trial","time_question_exp_1","time_question_prac","time_reset_feedback_exp_1","time_reset_feedback_prac","time_response_exp_1","time_response_prac","time_select","time_start_next_block","time_trigger_break_1","time_trigger_exp_end","time_trigger_fix_1","time_trigger_pracend","time_trigger_pracfix","time_trigger_question_1","time_trigger_question_prac","time_trigger_response_1","time_trigger_response_prac","time_triggers","title","total_correct","total_response_time","total_responses","type","uniform_coordinates","width","word_dur","word_no_distractor","word_no_post","word_no_precrit","word_no_prepre","word_no_subject","word_no_verb","words_in_sentence"
"66.66666666666667","66.66666666666667","3299","3299","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","8","1","8","1","NA","0","0","0","8","NA","0","NA","8","1","0","0","10","0","0","1","8","1","8","1","8","1","0","NA","8","0","8","1","1","8","1","8","1","0","Mon Aug  1 12:09:29 2022","1000","1000","The main experiment item","yes","NA","Der Bräutigam wollte, dass die Planerin, die gehört hatte, dass der Diamantring verfügbar war, noch einmal nachfragte, um den Ring pünktlich zu erhalten.","opensesame_pandora_session2.osexp","/home/vlab/Desktop/Pandora_Session2","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","109","legacy","8","1","/home/vlab/Desktop/Pandora_Session2/logs/subject-7.csv","3","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es der Tierarzt, der das wusste?","Der Landwirt wusste, dass die Kuh, die hinten im Stall stand, heute noch ein Kalb gebären würde.","NA","0","f","NA","NA","NA","space","NA","space","space","space","f","f","NA","3840","NA","NA","NA","11489","NA","45252","12422","7781","3840","3835","NA","2","legacy","2","1024","2","48000","-16","experiment","7","odd","fem","280902","98950","284459","82984","NA","1263","NA","119411","283961","NA","100098","NA","283964","82489","1270","46533","301889","111629","58956","82470","277058","95112","NA","NA","277058","95112","119411","NA","NA","NA","284459","111588","82984","277058","95112","280899","98948","1263","pandora_session2","2","9897","3","experimental","yes","1920","370","12","18","16","15","6","17","23"
"66.66666666666667","66.66666666666667","3299","3299","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","9","1","9","1","NA","0","0","0","9","NA","0","NA","9","1","0","0","11","0","0","1","9","1","9","1","9","1","0","NA","9","0","9","1","1","9","1","9","1","0","Mon Aug  1 12:09:29 2022","1000","1000","The main experiment item","yes","NA","Er hoffte, dass der fleißige Florist, der sich aufgrund einer Empfehlung endlich weitergebildet hatte, mittlerweile eine Gehaltserhöhung erhalten hatte.","opensesame_pandora_session2.osexp","/home/vlab/Desktop/Pandora_Session2","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","144","legacy","9","1","/home/vlab/Desktop/Pandora_Session2/logs/subject-7.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es der Tierarzt, der das wusste?","Der Landwirt wusste, dass die Kuh, die hinten im Stall stand, heute noch ein Kalb gebären würde.","filler_question","0","f","NA","NA","NA","space","NA","space","space","space","f","f","NA","3840","NA","NA","NA","11489","NA","45252","12422","7781","3840","3835","NA","2","legacy","2","1024","2","48000","-16","experiment","7","odd","filler","301892","98950","305119","82984","NA","1263","NA","119411","304619","NA","100098","NA","304624","82489","1270","46533","319086","111629","58956","82470","277058","95112","NA","NA","277058","95112","119411","NA","NA","NA","305119","111588","82984","277058","95112","280899","98948","1263","pandora_session2","2","9897","3","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","19"
"66.66666666666667","66.66666666666667","3299","3299","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","10","1","10","1","NA","0","0","0","10","NA","0","NA","10","1","0","0","12","0","0","1","10","1","10","1","10","1","0","NA","10","0","10","1","1","10","1","10","1","0","Mon Aug  1 12:09:29 2022","1000","1000","The main experiment item","yes","NA","Die Polizistin vergab das Knöllchen mit größter Genugtuung, weil sie der Fahrer, der kurz ein Paket abgeholt hatte, angeschrien hatte.","opensesame_pandora_session2.osexp","/home/vlab/Desktop/Pandora_Session2","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","149","legacy","10","1","/home/vlab/Desktop/Pandora_Session2/logs/subject-7.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es der Tierarzt, der das wusste?","Der Landwirt wusste, dass die Kuh, die hinten im Stall stand, heute noch ein Kalb gebären würde.","filler_question","0","f","NA","NA","NA","space","NA","space","space","space","f","f","NA","3840","NA","NA","NA","11489","NA","45252","12422","7781","3840","3835","NA","2","legacy","2","1024","2","48000","-16","experiment","7","odd","filler","319089","98950","322409","82984","NA","1263","NA","119411","321911","NA","100098","NA","321914","82489","1270","46533","336587","111629","58956","82470","277058","95112","NA","NA","277058","95112","119411","NA","NA","NA","322409","111588","82984","277058","95112","280899","98948","1263","pandora_session2","2","9897","3","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","20"
"66.66666666666667","66.66666666666667","3299","3299","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","11","1","11","1","NA","0","0","0","11","NA","0","NA","11","1","0","0","13","0","0","1","11","1","11","1","11","1","0","NA","11","0","11","1","1","11","1","11","1","0","Mon Aug  1 12:09:29 2022","1000","1000","The main experiment item","yes","NA","Die Mutter war schockiert, dass ihr Sohn, der ein unordentliches Zimmer hinterlassen hatte, wegging, als sie kurz mit ihm reden wollte.","opensesame_pandora_session2.osexp","/home/vlab/Desktop/Pandora_Session2","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","137","legacy","11","1","/home/vlab/Desktop/Pandora_Session2/logs/subject-7.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es der Tierarzt, der das wusste?","Der Landwirt wusste, dass die Kuh, die hinten im Stall stand, heute noch ein Kalb gebären würde.","filler_question","0","f","NA","NA","NA","space","NA","space","space","space","f","f","NA","3840","NA","NA","NA","11489","NA","45252","12422","7781","3840","3835","NA","2","legacy","2","1024","2","48000","-16","experiment","7","odd","filler","336591","98950","340001","82984","NA","1263","NA","119411","339502","NA","100098","NA","339506","82489","1270","46533","354775","111629","58956","82470","277058","95112","NA","NA","277058","95112","119411","NA","NA","NA","340001","111588","82984","277058","95112","280899","98948","1263","pandora_session2","2","9897","3","filler","yes","1920","330","filler","filler","filler","filler","filler","filler","21"
"75","75","3168.25","3168.25","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","j","1","1","NA","12","1","12","1","NA","0","0","0","12","NA","0","NA","12","1","0","0","14","0","0","1","12","1","12","1","12","1","0","NA","12","0","12","1","1","12","1","12","1","0","Mon Aug  1 12:09:29 2022","1000","1000","The main experiment item","yes","War es der Schmuggler, der einfach abtauchte?","Der Staatsanwalt hörte, dass der Schmuggler, der ausgesagt hatte, dass das Verbrechen grausam war, einfach heimlich abtauchte, um der Bestrafung zu entgehen.","opensesame_pandora_session2.osexp","/home/vlab/Desktop/Pandora_Session2","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","61","legacy","12","1","/home/vlab/Desktop/Pandora_Session2/logs/subject-7.csv","3","xpyriment","target","Lentiform Loewenfeld","3.3.12b1","War es der Tierarzt, der das wusste?","Der Landwirt wusste, dass die Kuh, die hinten im Stall stand, heute noch ein Kalb gebären würde.","main_verb","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","2776","NA","NA","NA","11489","NA","45252","12422","7781","2776","3835","NA","2","legacy","2","1024","2","48000","-16","experiment","7","odd","masc","354778","98950","358254","82984","NA","1263","NA","119411","357756","NA","100098","NA","357759","82489","1270","46533","377994","111629","58956","82470","375217","95112","NA","NA","375217","95112","119411","NA","NA","NA","358254","111588","82984","375217","95112","377994","98948","1263","pandora_session2","3","12673","4","experimental","yes","1920","370","12","18","16","15","6","17","22"
"80","80","3111","3111","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","j","1","1","NA","13","1","13","1","NA","0","0","0","13","NA","0","NA","13","1","0","0","15","0","0","1","13","1","13","1","13","1","0","NA","13","0","13","1","1","13","1","13","1","0","Mon Aug  1 12:09:29 2022","1000","1000","The main experiment item","yes","War es die Tierpflegerin, die viel leistete?","Der Zooleiter erklärte, dass die Tierpflegerin, die geschimpft hatte, dass der Stall unangemessen war, enorm viel leistete, um das Nashorn zu pflegen.","opensesame_pandora_session2.osexp","/home/vlab/Desktop/Pandora_Session2","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","65","legacy","13","1","/home/vlab/Desktop/Pandora_Session2/logs/subject-7.csv","3","xpyriment","target","Lentiform Loewenfeld","3.3.12b1","War es der Tierarzt, der das wusste?","Der Landwirt wusste, dass die Kuh, die hinten im Stall stand, heute noch ein Kalb gebären würde.","main_verb","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","2882","NA","NA","NA","11489","NA","45252","12422","7781","2882","3835","NA","2","legacy","2","1024","2","48000","-16","experiment","7","odd","fem","377997","98950","381458","82984","NA","1263","NA","119411","380960","NA","100098","NA","380963","82489","1270","46533","401161","111629","58956","82470","398278","95112","NA","NA","398278","95112","119411","NA","NA","NA","381458","111588","82984","398278","95112","401161","98948","1263","pandora_session2","4","15555","5","experimental","yes","1920","350","12","18","16","15","6","17","22"
"80","80","3111","3111","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","14","1","14","1","NA","0","0","0","14","NA","0","NA","14","1","0","0","16","0","0","1","14","1","14","1","14","1","0","NA","14","0","14","1","1","14","1","14","1","0","Mon Aug  1 12:09:29 2022","1000","1000","The main experiment item","yes","NA","Der IT-Spezialist entdeckte, dass die Kollegin, die von der problematischen Software gewusst hatte, dennoch absichtlich schwieg, um keine Aufmerksamkeit auf sich zu lenken.","opensesame_pandora_session2.osexp","/home/vlab/Desktop/Pandora_Session2","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","99","legacy","14","1","/home/vlab/Desktop/Pandora_Session2/logs/subject-7.csv","3","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es der Tierarzt, der das wusste?","Der Landwirt wusste, dass die Kuh, die hinten im Stall stand, heute noch ein Kalb gebären würde.","NA","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","2882","NA","NA","NA","11489","NA","45252","12422","7781","2882","3835","NA","2","legacy","2","1024","2","48000","-16","experiment","7","odd","fem","401164","98950","404702","82984","NA","1263","NA","119411","404203","NA","100098","NA","404206","82489","1270","46533","422475","111629","58956","82470","398278","95112","NA","NA","398278","95112","119411","NA","NA","NA","404702","111588","82984","398278","95112","401161","98948","1263","pandora_session2","4","15555","5","experimental","yes","1920","330","11","17","15","14","6","16","23"
"80","80","3111","3111","#000000","no","xpyriment","legacy","legacy","0","b","LoSyn/HiSem","uniform","1","undefined","undefined","NA","1","1","NA","15","1","15","1","NA","0","0","0","15","NA","0","NA","15","1","0","0","17","0","0","1","15","1","15","1","15","1","0","NA","15","0","15","1","1","15","1","15","1","0","Mon Aug  1 12:09:29 2022","1000","1000","The main experiment item","yes","NA","Der Fan kritisierte, dass der Fußballer, der auf den schwachen Gegner spekuliert hatte, bewusst langsam lief, um Kräfte zu sparen.","opensesame_pandora_session2.osexp","/home/vlab/Desktop/Pandora_Session2","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","104","legacy","15","1","/home/vlab/Desktop/Pandora_Session2/logs/subject-7.csv","3","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es der Tierarzt, der das wusste?","Der Landwirt wusste, dass die Kuh, die hinten im Stall stand, heute noch ein Kalb gebären würde.","NA","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","2882","NA","NA","NA","11489","NA","45252","12422","7781","2882","3835","NA","2","legacy","2","1024","2","48000","-16","experiment","7","odd","masc","422478","98950","425781","82984","NA","1263","NA","119411","425282","NA","100098","NA","425285","82489","1270","46533","441051","111629","58956","82470","398278","95112","NA","NA","398278","95112","119411","NA","NA","NA","425781","111588","82984","398278","95112","401161","98948","1263","pandora_session2","4","15555","5","experimental","yes","1920","330","11","17","15","14","6","16","20"
"80","80","3111","3111","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","16","1","16","1","NA","0","0","0","16","NA","0","NA","16","1","0","0","18","0","0","1","16","1","16","1","16","1","0","NA","16","0","16","1","1","16","1","16","1","0","Mon Aug  1 12:09:29 2022","1000","1000","The main experiment item","yes","NA","Die Putzhilfe, die gründlich arbeitete, wischte den Boden des Restaurants mit dem feuchten Wischmopp, nachdem sie das Wasser ausgewechselt hatte.","opensesame_pandora_session2.osexp","/home/vlab/Desktop/Pandora_Session2","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","154","legacy","16","1","/home/vlab/Desktop/Pandora_Session2/logs/subject-7.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es der Tierarzt, der das wusste?","Der Landwirt wusste, dass die Kuh, die hinten im Stall stand, heute noch ein Kalb gebären würde.","filler_question","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","2882","NA","NA","NA","11489","NA","45252","12422","7781","2882","3835","NA","2","legacy","2","1024","2","48000","-16","experiment","7","odd","filler","441054","98950","444357","82984","NA","1263","NA","119411","443857","NA","100098","NA","443862","82489","1270","46533","458758","111629","58956","82470","398278","95112","NA","NA","398278","95112","119411","NA","NA","NA","444357","111588","82984","398278","95112","401161","98948","1263","pandora_session2","4","15555","5","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","20"
"66.66666666666667","66.66666666666667","3035.1666666666665","3035.1666666666665","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","0","undefined","undefined","f","0","1","NA","17","1","17","1","NA","0","0","0","17","NA","0","NA","17","1","0","0","19","0","0","1","17","1","17","1","17","1","0","NA","17","0","17","1","1","17","1","17","1","0","Mon Aug  1 12:09:29 2022","1000","1000","The main experiment item","yes","Blätterte die Wärterin in einem Buch?","Die Wärterin durchblätterte den Katalog für Dienstkleidung, der am Morgen in der Post gewesen war, während sie einen Kaffee trank.","opensesame_pandora_session2.osexp","/home/vlab/Desktop/Pandora_Session2","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","131","legacy","17","1","/home/vlab/Desktop/Pandora_Session2/logs/subject-7.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es der Tierarzt, der das wusste?","Der Landwirt wusste, dass die Kuh, die hinten im Stall stand, heute noch ein Kalb gebären würde.","filler_question","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","2656","NA","NA","NA","11489","NA","45252","12422","7781","2656","3835","NA","2","legacy","2","1024","2","48000","-16","experiment","7","odd","filler","458761","98950","462086","82984","NA","1263","NA","119411","461587","NA","100098","NA","461591","82489","1270","46533","478849","111629","58956","82470","476192","95112","NA","NA","476193","95112","119411","NA","NA","NA","462086","111588","82984","476193","95112","478849","98948","1263","pandora_session2","4","18211","6","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","20"
"71.42857142857143","71.42857142857143","2944.8571428571427","2944.8571428571427","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","j","1","1","NA","18","1","18","1","NA","0","0","0","18","NA","0","NA","18","1","0","0","20","0","0","1","18","1","18","1","18","1","0","NA","18","0","18","1","1","18","1","18","1","0","Mon Aug  1 12:09:29 2022","1000","1000","The main experiment item","yes","Hatte sich die Kellnerin auf die Rente gefreut?","Die Kellnerin, die sich auf die Rente gefreut hatte, schuftete immer wieder nächtelang, um über die Runden zu kommen.","opensesame_pandora_session2.osexp","/home/vlab/Desktop/Pandora_Session2","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","124","legacy","18","1","/home/vlab/Desktop/Pandora_Session2/logs/subject-7.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es der Tierarzt, der das wusste?","Der Landwirt wusste, dass die Kuh, die hinten im Stall stand, heute noch ein Kalb gebären würde.","filler_question","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","2403","NA","NA","NA","11489","NA","45252","12422","7781","2403","3835","NA","2","legacy","2","1024","2","48000","-16","experiment","7","odd","filler","478852","98950","482075","82984","NA","1263","NA","119411","481577","NA","100098","NA","481580","82489","1270","46533","497761","111629","58956","82470","495358","95112","NA","NA","495358","95112","119411","NA","NA","NA","482075","111588","82984","495358","95112","497761","98948","1263","pandora_session2","5","20614","7","filler","yes","1920","330","filler","filler","filler","filler","filler","filler","19"
"71.42857142857143","71.42857142857143","2944.8571428571427","2944.8571428571427","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","19","1","19","1","NA","0","0","0","19","NA","0","NA","19","1","0","0","21","0","0","1","19","1","19","1","19","1","0","NA","19","0","19","1","1","19","1","19","1","0","Mon Aug  1 12:09:29 2022","1000","1000","The main experiment item","yes","NA","Der Gerichtsdiener bestätigte, dass der Einbrecher, der von dem schrecklichen Gefängnis erfahren hatte, stundenlang umfassend aussagte, um seinen Komplizen zu belasten.","opensesame_pandora_session2.osexp","/home/vlab/Desktop/Pandora_Session2","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","83","legacy","19","1","/home/vlab/Desktop/Pandora_Session2/logs/subject-7.csv","3","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es der Tierarzt, der das wusste?","Der Landwirt wusste, dass die Kuh, die hinten im Stall stand, heute noch ein Kalb gebären würde.","NA","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","2403","NA","NA","NA","11489","NA","45252","12422","7781","2403","3835","NA","2","legacy","2","1024","2","48000","-16","experiment","7","odd","masc","497764","98950","501159","82984","NA","1263","NA","119411","500661","NA","100098","NA","500664","82489","1270","46533","517682","111629","58956","82470","495358","95112","NA","NA","495358","95112","119411","NA","NA","NA","501159","111588","82984","495358","95112","497761","98948","1263","pandora_session2","5","20614","7","experimental","yes","1920","370","11","17","15","14","6","16","21"
"75","75","2937.125","2937.125","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","j","1","1","NA","20","1","20","1","NA","0","0","0","20","NA","0","NA","20","1","0","0","22","0","0","1","20","1","20","1","20","1","0","NA","20","0","20","1","1","20","1","20","1","0","Mon Aug  1 12:09:29 2022","1000","1000","The main experiment item","yes","War es die Sekretärin, die häufig jammerte?","Der Chef hatte mitbekommen, dass seine Sekretärin, die die unfähige Kollegin verpetzt hatte, häufig jammerte, um früher gehen zu können.","opensesame_pandora_session2.osexp","/home/vlab/Desktop/Pandora_Session2","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","126","legacy","20","1","/home/vlab/Desktop/Pandora_Session2/logs/subject-7.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es der Tierarzt, der das wusste?","Der Landwirt wusste, dass die Kuh, die hinten im Stall stand, heute noch ein Kalb gebären würde.","filler_question","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","2883","NA","NA","NA","11489","NA","45252","12422","7781","2883","3835","NA","2","legacy","2","1024","2","48000","-16","experiment","7","odd","filler","517685","98950","520995","82984","NA","1263","NA","119411","520496","NA","100098","NA","520500","82489","1270","46533","538104","111629","58956","82470","535220","95112","NA","NA","535220","95112","119411","NA","NA","NA","520995","111588","82984","535220","95112","538104","98948","1263","pandora_session2","6","23497","8","filler","yes","1920","330","filler","filler","filler","filler","filler","filler","20"
"75","75","2937.125","2937.125","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","1","undefined","undefined","NA","1","1","NA","21","1","21","1","NA","0","0","0","21","NA","0","NA","21","1","0","0","23","0","0","1","21","1","21","1","21","1","0","NA","21","0","21","1","1","21","1","21","1","0","Mon Aug  1 12:09:29 2022","1000","1000","The main experiment item","yes","NA","Der Winzer lobte, dass die Gräfin, die erzählt hatte, dass der Handwerker unkompliziert war, enorm viel investierte, um den Gutshof zu retten.","opensesame_pandora_session2.osexp","/home/vlab/Desktop/Pandora_Session2","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","106","legacy","21","1","/home/vlab/Desktop/Pandora_Session2/logs/subject-7.csv","3","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es der Tierarzt, der das wusste?","Der Landwirt wusste, dass die Kuh, die hinten im Stall stand, heute noch ein Kalb gebären würde.","NA","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","2883","NA","NA","NA","11489","NA","45252","12422","7781","2883","3835","NA","2","legacy","2","1024","2","48000","-16","experiment","7","odd","fem","538107","98950","541558","82984","NA","1263","NA","119411","541060","NA","100098","NA","541063","82489","1270","46533","558135","111629","58956","82470","535220","95112","NA","NA","535220","95112","119411","NA","NA","NA","541558","111588","82984","535220","95112","538104","98948","1263","pandora_session2","6","23497","8","experimental","yes","1920","330","12","18","16","15","6","17","22"
"75","75","2937.125","2937.125","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","1","undefined","undefined","NA","1","1","NA","22","1","22","1","NA","0","0","0","22","NA","0","NA","22","1","0","0","24","0","0","1","22","1","22","1","22","1","0","NA","22","0","22","1","1","22","1","22","1","0","Mon Aug  1 12:09:29 2022","1000","1000","The main experiment item","yes","NA","Der Matrose ertrug, dass der Kapitän, der gehofft hatte, dass der Elektriker erfolgreich war, wiederholt laut fluchte, als die Maschine versagte.","opensesame_pandora_session2.osexp","/home/vlab/Desktop/Pandora_Session2","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","90","legacy","22","1","/home/vlab/Desktop/Pandora_Session2/logs/subject-7.csv","3","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es der Tierarzt, der das wusste?","Der Landwirt wusste, dass die Kuh, die hinten im Stall stand, heute noch ein Kalb gebären würde.","NA","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","2883","NA","NA","NA","11489","NA","45252","12422","7781","2883","3835","NA","2","legacy","2","1024","2","48000","-16","experiment","7","odd","masc","558139","98950","561529","82984","NA","1263","NA","119411","561029","NA","100098","NA","561034","82489","1270","46533","577692","111629","58956","82470","535220","95112","NA","NA","535220","95112","119411","NA","NA","NA","561529","111588","82984","535220","95112","538104","98948","1263","pandora_session2","6","23497","8","experimental","yes","1920","370","12","18","16","15","6","17","21"
"75","75","2937.125","2937.125","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","23","1","23","1","NA","0","0","0","23","NA","0","NA","23","1","0","0","25","0","0","1","23","1","23","1","23","1","0","NA","23","0","23","1","1","23","1","23","1","0","Mon Aug  1 12:09:29 2022","1000","1000","The main experiment item","yes","NA","Die Frau hatte gewusst, dass der Banker, der den grandiosen Bonus erhalten hatte, häufig kurzfristig verreiste, um der Stadt zu entfliehen.","opensesame_pandora_session2.osexp","/home/vlab/Desktop/Pandora_Session2","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","136","legacy","23","1","/home/vlab/Desktop/Pandora_Session2/logs/subject-7.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es der Tierarzt, der das wusste?","Der Landwirt wusste, dass die Kuh, die hinten im Stall stand, heute noch ein Kalb gebären würde.","filler_question","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","2883","NA","NA","NA","11489","NA","45252","12422","7781","2883","3835","NA","2","legacy","2","1024","2","48000","-16","experiment","7","odd","filler","577695","98950","581073","82984","NA","1263","NA","119411","580575","NA","100098","NA","580578","82489","1270","46533","595928","111629","58956","82470","535220","95112","NA","NA","535220","95112","119411","NA","NA","NA","581073","111588","82984","535220","95112","538104","98948","1263","pandora_session2","6","23497","8","filler","yes","1920","410","filler","filler","filler","filler","filler","filler","21"
"75","75","2937.125","2937.125","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","24","1","24","1","NA","0","0","0","24","NA","0","NA","24","1","0","0","26","0","0","1","24","1","24","1","24","1","0","NA","24","0","24","1","1","24","1","24","1","0","Mon Aug  1 12:09:29 2022","1000","1000","The main experiment item","yes","NA","Er wusste, dass der eifrige Mechaniker, der selbst unter Druck immer hervorragend arbeitete, niemals einfach eine Herausforderung ablehnen würde.","opensesame_pandora_session2.osexp","/home/vlab/Desktop/Pandora_Session2","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","158","legacy","24","1","/home/vlab/Desktop/Pandora_Session2/logs/subject-7.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es der Tierarzt, der das wusste?","Der Landwirt wusste, dass die Kuh, die hinten im Stall stand, heute noch ein Kalb gebären würde.","filler_question","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","2883","NA","NA","NA","11489","NA","45252","12422","7781","2883","3835","NA","2","legacy","2","1024","2","48000","-16","experiment","7","odd","filler","595932","98950","599157","82984","NA","1263","NA","119411","598659","NA","100098","NA","598662","82489","1270","46533","612982","111629","58956","82470","535220","95112","NA","NA","535220","95112","119411","NA","NA","NA","599157","111588","82984","535220","95112","538104","98948","1263","pandora_session2","6","23497","8","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","19"
