"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","cond","cond_name","coordinates","correct","correct_instructions_p1","correct_instructions_p2","correct_response","correct_response_exp_1","correct_response_prac","correct_start_next_block","count_ITI_1","count_ITI_prac","count_RSVP_exp_1","count_RSVP_prac","count_break_1","count_experiment","count_experiment_end","count_experiment_loop_1","count_experiment_trial_1","count_feedback","count_feedback_prac","count_final_feedback","count_fixation_cross_exp_1","count_fixation_cross_prac","count_instructions_p1","count_instructions_p2","count_logger","count_practice_end","count_practice_loop","count_practice_trial","count_question_exp_1","count_question_prac","count_reset_feedback_exp_1","count_reset_feedback_prac","count_response_exp_1","count_response_prac","count_select","count_start_next_block","count_trigger_break_1","count_trigger_exp_end","count_trigger_fix_1","count_trigger_pracend","count_trigger_pracfix","count_trigger_question_1","count_trigger_question_prac","count_trigger_response_1","count_trigger_response_prac","count_triggers","datetime","delay_ITI_1","delay_ITI_prac","description","disable_garbage_collection","exp_question","exp_sentence","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","is_question","isi","item","keyboard_backend","live_row","live_row_practice_loop","logfile","lst","mouse_backend","np_in_question","opensesame_codename","opensesame_version","practice_question","practice_sentence","question_type","repeat_cycle","response","response_break_1","response_experiment_end","response_feedback","response_feedback_prac","response_final_feedback","response_instructions_p1","response_instructions_p2","response_practice_end","response_response_exp_1","response_response_prac","response_start_next_block","response_time","response_time_break_1","response_time_experiment_end","response_time_feedback","response_time_feedback_prac","response_time_final_feedback","response_time_instructions_p1","response_time_instructions_p2","response_time_practice_end","response_time_response_exp_1","response_time_response_prac","response_time_start_next_block","round_decimals","sampler_backend","session","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_np_gender","time_ITI_1","time_ITI_prac","time_RSVP_exp_1","time_RSVP_prac","time_break_1","time_experiment","time_experiment_end","time_experiment_loop_1","time_experiment_trial_1","time_feedback","time_feedback_prac","time_final_feedback","time_fixation_cross_exp_1","time_fixation_cross_prac","time_instructions_p1","time_instructions_p2","time_logger","time_practice_end","time_practice_loop","time_practice_trial","time_question_exp_1","time_question_prac","time_reset_feedback_exp_1","time_reset_feedback_prac","time_response_exp_1","time_response_prac","time_select","time_start_next_block","time_trigger_break_1","time_trigger_exp_end","time_trigger_fix_1","time_trigger_pracend","time_trigger_pracfix","time_trigger_question_1","time_trigger_question_prac","time_trigger_response_1","time_trigger_response_prac","time_triggers","title","total_correct","total_response_time","total_responses","type","uniform_coordinates","width","word_dur","word_no_distractor","word_no_post","word_no_precrit","word_no_prepre","word_no_subject","word_no_verb","words_in_sentence"
"33.333333333333336","33.333333333333336","4421.666666666667","4421.666666666667","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","0","undefined","undefined","NA","0","0","NA","8","1","8","1","NA","0","0","0","8","NA","0","NA","8","1","0","0","10","0","0","1","8","1","8","1","8","1","0","NA","8","0","8","1","1","8","1","8","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Der Gaffer überschritt die Absperrung, um den Unfall, bei dem sich ein Transporter überschlagen hatte, besser sehen zu können.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","155","legacy","8","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","None","NA","NA","NA","space","NA","space","space","space","None","j","NA","5000","NA","NA","NA","72848","NA","490271","30698","6909","5000","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","filler","796389","554839","799634","540468","NA","1260","NA","635804","799136","NA","556003","NA","799139","539973","1267","491554","813080","628894","522252","539969","791386","550889","NA","NA","791386","550889","635804","NA","NA","NA","799634","628852","540468","791386","550889","796386","554836","1260","pandora_session1","1","13265","3","filler","yes","1920","330","filler","filler","filler","filler","filler","filler","19"
"50","50","4268","4268","#000000","no","xpyriment","legacy","legacy","0","b","LoSyn/HiSem","uniform","1","undefined","undefined","f","1","0","NA","9","1","9","1","NA","0","0","0","9","NA","0","NA","9","1","0","0","11","0","0","1","9","1","9","1","9","1","0","NA","9","0","9","1","1","9","1","9","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","War die Aktivistin gefährlich?","Der Naturschützer bewunderte, dass die Aktivistin, die vor der gefährlichen Politikerin gewarnt hatte, weiterhin friedlich demonstrierte, um eine Veränderung zu bewirken.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","9","legacy","9","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","2","xpyriment","target","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","adj","0","f","NA","NA","NA","space","NA","space","space","space","f","j","NA","3807","NA","NA","NA","72848","NA","490271","30698","6909","3807","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","fem","813083","554839","816475","540468","NA","1260","NA","635804","815977","NA","556003","NA","815980","539973","1267","491554","836810","628894","522252","539969","833003","550889","NA","NA","833003","550889","635804","NA","NA","NA","816475","628852","540468","833003","550889","836810","554836","1260","pandora_session1","2","17072","4","experimental","yes","1920","370","11","17","15","14","6","16","21"
"60","60","4034.2","4034.2","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","f","1","0","NA","10","1","10","1","NA","0","0","0","10","NA","0","NA","10","1","0","0","12","0","0","1","10","1","10","1","10","1","0","NA","10","0","10","1","1","10","1","10","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","War die Gießkanne groß?","Der Gärtner goss den großen Kaktus, der im Wintergarten stand, mit der winzigen Gießkanne, da er nicht viel Wasser brauchte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","130","legacy","10","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","f","NA","NA","NA","space","NA","space","space","space","f","j","NA","3099","NA","NA","NA","72848","NA","490271","30698","6909","3099","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","filler","836813","554839","840129","540468","NA","1260","NA","635804","839631","NA","556003","NA","839634","539973","1267","491554","857210","628894","522252","539969","854111","550889","NA","NA","854111","550889","635804","NA","NA","NA","840129","628852","540468","854111","550889","857210","554836","1260","pandora_session1","3","20171","5","filler","yes","1920","370","filler","filler","filler","filler","filler","filler","20"
"60","60","4034.2","4034.2","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","0","NA","11","1","11","1","NA","0","0","0","11","NA","0","NA","11","1","0","0","13","0","0","1","11","1","11","1","11","1","0","NA","11","0","11","1","1","11","1","11","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Eine Kundin beobachtete, wie die Verkäuferin das Obst, das nicht mehr gut aussah, aussortierte, nachdem sie ihre Pause beendet hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","134","legacy","11","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","f","NA","NA","NA","space","NA","space","space","space","f","j","NA","3099","NA","NA","NA","72848","NA","490271","30698","6909","3099","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","filler","857213","554839","860540","540468","NA","1260","NA","635804","860042","NA","556003","NA","860045","539973","1267","491554","874698","628894","522252","539969","854111","550889","NA","NA","854111","550889","635804","NA","NA","NA","860540","628852","540468","854111","550889","857210","554836","1260","pandora_session1","3","20171","5","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","20"
"60","60","4034.2","4034.2","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","0","NA","12","1","12","1","NA","0","0","0","12","NA","0","NA","12","1","0","0","14","0","0","1","12","1","12","1","12","1","0","NA","12","0","12","1","1","12","1","12","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Der Paketbote übergab die Lieferung mit dem zerbrechlichen Inhalt, nachdem er den Empfänger, dessen Klingel nicht funktionierte, ausfindig gemacht hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","153","legacy","12","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","f","NA","NA","NA","space","NA","space","space","space","f","j","NA","3099","NA","NA","NA","72848","NA","490271","30698","6909","3099","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","filler","874701","554839","878023","540468","NA","1260","NA","635804","877523","NA","556003","NA","877528","539973","1267","491554","892584","628894","522252","539969","854111","550889","NA","NA","854111","550889","635804","NA","NA","NA","878023","628852","540468","854111","550889","857210","554836","1260","pandora_session1","3","20171","5","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","20"
"50","50","4195.166666666667","4195.166666666667","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","0","undefined","undefined","f","0","0","NA","13","1","13","1","NA","0","0","0","13","NA","0","NA","13","1","0","0","15","0","0","1","13","1","13","1","13","1","0","NA","13","0","13","1","1","13","1","13","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","War der Wissenschaftler unzuverlässig?","Der Laborleiter wusste, dass der Wissenschaftler, der gejammert hatte, dass die Laborantin unzuverlässig war, alles gewissenhaft dokumentierte, um den Überblick zu behalten.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","7","legacy","13","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","2","xpyriment","target","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","adj","0","None","NA","NA","NA","space","NA","space","space","space","None","j","NA","5000","NA","NA","NA","72848","NA","490271","30698","6909","5000","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","masc","892587","554839","896059","540468","NA","1260","NA","635804","895560","NA","556003","NA","895563","539973","1267","491554","918063","628894","522252","539969","913062","550889","NA","NA","913063","550889","635804","NA","NA","NA","896059","628852","540468","913063","550889","918063","554836","1260","pandora_session1","3","25171","6","experimental","yes","1920","370","12","18","16","15","6","17","22"
"50","50","4195.166666666667","4195.166666666667","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","0","undefined","undefined","NA","0","0","NA","14","1","14","1","NA","0","0","0","14","NA","0","NA","14","1","0","0","16","0","0","1","14","1","14","1","14","1","0","NA","14","0","14","1","1","14","1","14","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Sie akzeptierte, dass der sympathische Vorarbeiter, der sich bezüglich seiner Erkrankung lange bedeckt gehalten hatte, wahrscheinlich den Posten abtreten würde.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","159","legacy","14","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","None","NA","NA","NA","space","NA","space","space","space","None","j","NA","5000","NA","NA","NA","72848","NA","490271","30698","6909","5000","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","filler","918067","554839","921372","540468","NA","1260","NA","635804","920873","NA","556003","NA","920877","539973","1267","491554","936090","628894","522252","539969","913062","550889","NA","NA","913063","550889","635804","NA","NA","NA","921372","628852","540468","913063","550889","918063","554836","1260","pandora_session1","3","25171","6","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","20"
"50","50","4195.166666666667","4195.166666666667","#000000","no","xpyriment","legacy","legacy","0","b","LoSyn/HiSem","uniform","0","undefined","undefined","NA","0","0","NA","15","1","15","1","NA","0","0","0","15","NA","0","NA","15","1","0","0","17","0","0","1","15","1","15","1","15","1","0","NA","15","0","15","1","1","15","1","15","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Der Angehörige hörte, dass die Suchtkranke, die von dem renommierten Therapeuten gewusst hatte, weiter entschlossen durchhielt, um ihre Ehe zu retten.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","57","legacy","15","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","None","NA","NA","NA","space","NA","space","space","space","None","j","NA","5000","NA","NA","NA","72848","NA","490271","30698","6909","5000","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","fem","936094","554839","939484","540468","NA","1260","NA","635804","938984","NA","556003","NA","938989","539973","1267","491554","955609","628894","522252","539969","913062","550889","NA","NA","913063","550889","635804","NA","NA","NA","939484","628852","540468","913063","550889","918063","554836","1260","pandora_session1","3","25171","6","experimental","yes","1920","330","11","17","15","14","6","16","21"
"57.142857142857146","57.142857142857146","3958.714285714286","3958.714285714286","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","j","1","0","NA","16","1","16","1","NA","0","0","0","16","NA","0","NA","16","1","0","0","18","0","0","1","16","1","16","1","16","1","0","NA","16","0","16","1","1","16","1","16","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","War die Software unzuverlässig?","Die Sekretärin erklärte, dass die Steuerberaterin, die gewarnt hatte, dass die Software unzuverlässig war, immer noch telefonierte, um eine Fristverlängerung zu erwirken.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","10","legacy","16","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","2","xpyriment","distractor","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","adj","0","j","NA","NA","NA","space","NA","space","space","space","j","j","NA","2540","NA","NA","NA","72848","NA","490271","30698","6909","2540","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","fem","955613","554839","959091","540468","NA","1260","NA","635804","958591","NA","556003","NA","958596","539973","1267","491554","978737","628894","522252","539969","976197","550889","NA","NA","976197","550889","635804","NA","NA","NA","959091","628852","540468","976197","550889","978737","554836","1260","pandora_session1","4","27711","7","experimental","yes","1920","370","12","18","16","15","6","17","22"
"57.142857142857146","57.142857142857146","3958.714285714286","3958.714285714286","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","NA","1","0","NA","17","1","17","1","NA","0","0","0","17","NA","0","NA","17","1","0","0","19","0","0","1","17","1","17","1","17","1","0","NA","17","0","17","1","1","17","1","17","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Der Kardiologe erwartete, dass die Apothekerin, die gewarnt hatte, dass die Dosierung kompliziert war, gewohnt professionell arbeitete, weil sie einen guten Ruf hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","26","legacy","17","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","NA","space","NA","space","space","space","j","j","NA","2540","NA","NA","NA","72848","NA","490271","30698","6909","2540","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","fem","978740","554839","982281","540468","NA","1260","NA","635804","981782","NA","556003","NA","981785","539973","1267","491554","999796","628894","522252","539969","976197","550889","NA","NA","976197","550889","635804","NA","NA","NA","982281","628852","540468","976197","550889","978737","554836","1260","pandora_session1","4","27711","7","experimental","yes","1920","310","12","18","16","15","6","17","23"
"57.142857142857146","57.142857142857146","3958.714285714286","3958.714285714286","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","NA","1","0","NA","18","1","18","1","NA","0","0","0","18","NA","0","NA","18","1","0","0","20","0","0","1","18","1","18","1","18","1","0","NA","18","0","18","1","1","18","1","18","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Der Referent lobte, dass der Menschenrechtler, der berichtet hatte, dass die Rettung erfolgreich war, weiterhin aufopferungsvoll kämpfte, um das Leid zu mindern.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","38","legacy","18","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","NA","space","NA","space","space","space","j","j","NA","2540","NA","NA","NA","72848","NA","490271","30698","6909","2540","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","masc","999799","554839","1003293","540468","NA","1260","NA","635804","1002795","NA","556003","NA","1002798","539973","1267","491554","1020137","628894","522252","539969","976197","550889","NA","NA","976197","550889","635804","NA","NA","NA","1003293","628852","540468","976197","550889","978737","554836","1260","pandora_session1","4","27711","7","experimental","yes","1920","350","12","18","16","15","6","17","22"
"57.142857142857146","57.142857142857146","3958.714285714286","3958.714285714286","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","0","NA","19","1","19","1","NA","0","0","0","19","NA","0","NA","19","1","0","0","21","0","0","1","19","1","19","1","19","1","0","NA","19","0","19","1","1","19","1","19","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Der Rhetoriker zeigte dem Politiker, der wegen seiner hohen Stimme nicht ernst genommen wurde, Übungen, um seine Stimme zu trainieren.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","133","legacy","19","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","NA","space","NA","space","space","space","j","j","NA","2540","NA","NA","NA","72848","NA","490271","30698","6909","2540","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","filler","1020141","554839","1023448","540468","NA","1260","NA","635804","1022949","NA","556003","NA","1022952","539973","1267","491554","1037629","628894","522252","539969","976197","550889","NA","NA","976197","550889","635804","NA","NA","NA","1023448","628852","540468","976197","550889","978737","554836","1260","pandora_session1","4","27711","7","filler","yes","1920","410","filler","filler","filler","filler","filler","filler","20"
"62.5","62.5","3921.25","3921.25","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","j","1","0","NA","20","1","20","1","NA","0","0","0","20","NA","0","NA","20","1","0","0","22","0","0","1","20","1","20","1","20","1","0","NA","20","0","20","1","1","20","1","20","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","War es die Studentin, die sehr sorgfältig argumentierte?","Der Professor bemerkte, dass die Studentin, die argumentiert hatte, dass das Experiment umstritten war, sehr sorgfältig argumentierte, um das Gremium zu überzeugen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","2","legacy","20","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","2","xpyriment","target","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","main_verb","0","j","NA","NA","NA","space","NA","space","space","space","j","j","NA","3659","NA","NA","NA","72848","NA","490271","30698","6909","3659","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","fem","1037632","554839","1041098","540468","NA","1260","NA","635804","1040599","NA","556003","NA","1040603","539973","1267","491554","1061681","628894","522252","539969","1058021","550889","NA","NA","1058021","550889","635804","NA","NA","NA","1041098","628852","540468","1058021","550889","1061681","554836","1260","pandora_session1","5","31370","8","experimental","yes","1920","410","12","18","16","15","6","17","22"
"62.5","62.5","3921.25","3921.25","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","0","NA","21","1","21","1","NA","0","0","0","21","NA","0","NA","21","1","0","0","23","0","0","1","21","1","21","1","21","1","0","NA","21","0","21","1","1","21","1","21","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Die Bassistin hatte in einem Interview ausgeplaudert, dass die coole Gitarristin bei Konzerten manchmal sang, um das Publikum zu überraschen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","140","legacy","21","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","NA","space","NA","space","space","space","j","j","NA","3659","NA","NA","NA","72848","NA","490271","30698","6909","3659","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","filler","1061683","554839","1064999","540468","NA","1260","NA","635804","1064500","NA","556003","NA","1064504","539973","1267","491554","1079319","628894","522252","539969","1058021","550889","NA","NA","1058021","550889","635804","NA","NA","NA","1064999","628852","540468","1058021","550889","1061681","554836","1260","pandora_session1","5","31370","8","filler","yes","1920","430","filler","filler","filler","filler","filler","filler","20"
"62.5","62.5","3921.25","3921.25","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","0","NA","22","1","22","1","NA","0","0","0","22","NA","0","NA","22","1","0","0","24","0","0","1","22","1","22","1","22","1","0","NA","22","0","22","1","1","22","1","22","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Er wusste, dass der distanzierte Vermieter, der sich bei Reparaturen bislang zurückgehalten hatte, irgendwann die anfallenden Kosten übernehmen musste.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","158","legacy","22","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","NA","space","NA","space","space","space","j","j","NA","3659","NA","NA","NA","72848","NA","490271","30698","6909","3659","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","filler","1079322","554839","1082571","540468","NA","1260","NA","635804","1082073","NA","556003","NA","1082076","539973","1267","491554","1096516","628894","522252","539969","1058021","550889","NA","NA","1058021","550889","635804","NA","NA","NA","1082571","628852","540468","1058021","550889","1061681","554836","1260","pandora_session1","5","31370","8","filler","yes","1920","330","filler","filler","filler","filler","filler","filler","19"
"62.5","62.5","3921.25","3921.25","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","1","undefined","undefined","NA","1","0","NA","23","1","23","1","NA","0","0","0","23","NA","0","NA","23","1","0","0","25","0","0","1","23","1","23","1","23","1","0","NA","23","0","23","1","1","23","1","23","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Der Inhaber respektierte, dass der Personalchef, der bezweifelt hatte, dass die Bewerberin ausreichend war, letztendlich intuitiv entschied, weil er viel Erfahrung hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","51","legacy","23","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","NA","space","NA","space","space","space","j","j","NA","3659","NA","NA","NA","72848","NA","490271","30698","6909","3659","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","masc","1096519","554839","1099998","540468","NA","1260","NA","635804","1099500","NA","556003","NA","1099503","539973","1267","491554","1117112","628894","522252","539969","1058021","550889","NA","NA","1058021","550889","635804","NA","NA","NA","1099998","628852","540468","1058021","550889","1061681","554836","1260","pandora_session1","5","31370","8","experimental","yes","1920","310","12","18","16","15","6","17","22"
"62.5","62.5","3921.25","3921.25","#000000","no","xpyriment","legacy","legacy","0","b","LoSyn/HiSem","uniform","1","undefined","undefined","NA","1","0","NA","24","1","24","1","NA","0","0","0","24","NA","0","NA","24","1","0","0","26","0","0","1","24","1","24","1","24","1","0","NA","24","0","24","1","1","24","1","24","1","0","Wed Jul 27 14:10:22 2022","1000","1000","The main experiment item","yes","NA","Der Investor befürchtete, dass der Eigentümer, der von dem guten Unternehmer erzählt hatte, einfach voreilig verkaufte, bevor Gewinne maximiert wurden.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","53","legacy","24","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-6.csv","2","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","NA","space","NA","space","space","space","j","j","NA","3659","NA","NA","NA","72848","NA","490271","30698","6909","3659","3947","NA","2","legacy","1","1024","2","48000","-16","experiment","6","even","masc","1117115","554839","1120430","540468","NA","1260","NA","635804","1119930","NA","556003","NA","1119935","539973","1267","491554","1135980","628894","522252","539969","1058021","550889","NA","NA","1058021","550889","635804","NA","NA","NA","1120430","628852","540468","1058021","550889","1061681","554836","1260","pandora_session1","5","31370","8","experimental","yes","1920","330","11","17","15","14","6","16","20"
