"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","cond","cond_name","coordinates","correct","correct_instructions_p1","correct_instructions_p2","correct_response","correct_response_exp_1","correct_response_prac","correct_start_next_block","count_ITI_1","count_ITI_prac","count_RSVP_exp_1","count_RSVP_prac","count_break_1","count_experiment","count_experiment_end","count_experiment_loop_1","count_experiment_trial_1","count_feedback","count_feedback_prac","count_final_feedback","count_fixation_cross_exp_1","count_fixation_cross_prac","count_instructions_p1","count_instructions_p2","count_logger","count_practice_end","count_practice_loop","count_practice_trial","count_question_exp_1","count_question_prac","count_reset_feedback_exp_1","count_reset_feedback_prac","count_response_exp_1","count_response_prac","count_select","count_start_next_block","count_trigger_break_1","count_trigger_exp_end","count_trigger_fix_1","count_trigger_pracend","count_trigger_pracfix","count_trigger_question_1","count_trigger_question_prac","count_trigger_response_1","count_trigger_response_prac","count_triggers","datetime","delay_ITI_1","delay_ITI_prac","description","disable_garbage_collection","exp_question","exp_sentence","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","is_question","isi","item","keyboard_backend","live_row","live_row_practice_loop","logfile","lst","mouse_backend","np_in_question","opensesame_codename","opensesame_version","practice_question","practice_sentence","question_type","repeat_cycle","response","response_break_1","response_experiment_end","response_feedback","response_feedback_prac","response_final_feedback","response_instructions_p1","response_instructions_p2","response_practice_end","response_response_exp_1","response_response_prac","response_start_next_block","response_time","response_time_break_1","response_time_experiment_end","response_time_feedback","response_time_feedback_prac","response_time_final_feedback","response_time_instructions_p1","response_time_instructions_p2","response_time_practice_end","response_time_response_exp_1","response_time_response_prac","response_time_start_next_block","round_decimals","sampler_backend","session","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_np_gender","time_ITI_1","time_ITI_prac","time_RSVP_exp_1","time_RSVP_prac","time_break_1","time_experiment","time_experiment_end","time_experiment_loop_1","time_experiment_trial_1","time_feedback","time_feedback_prac","time_final_feedback","time_fixation_cross_exp_1","time_fixation_cross_prac","time_instructions_p1","time_instructions_p2","time_logger","time_practice_end","time_practice_loop","time_practice_trial","time_question_exp_1","time_question_prac","time_reset_feedback_exp_1","time_reset_feedback_prac","time_response_exp_1","time_response_prac","time_select","time_start_next_block","time_trigger_break_1","time_trigger_exp_end","time_trigger_fix_1","time_trigger_pracend","time_trigger_pracfix","time_trigger_question_1","time_trigger_question_prac","time_trigger_response_1","time_trigger_response_prac","time_triggers","title","total_correct","total_response_time","total_responses","type","uniform_coordinates","width","word_dur","word_no_distractor","word_no_post","word_no_precrit","word_no_prepre","word_no_subject","word_no_verb","words_in_sentence"
"33.333333333333336","33.333333333333336","2325.3333333333335","2325.3333333333335","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","0","undefined","undefined","NA","0","1","NA","8","1","8","1","NA","0","0","0","8","NA","0","NA","8","1","0","0","10","0","0","1","8","1","8","1","8","1","0","NA","8","0","8","1","1","8","1","8","1","0","Fri Jul 22 13:00:42 2022","1000","1000","The main experiment item","yes","NA","Die Maklerin, die das französische Weinfest organisiert hatte, lächelte jeden Besucher am Stand an, weil sie Interesse heucheln wollte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","135","legacy","8","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-4.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","f","NA","NA","NA","space","NA","space","space","space","f","f","NA","2463","NA","NA","NA","5839","NA","374721","19411","8118","2463","2057","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","filler","597214","424791","600452","412330","NA","1306","NA","439941","599954","NA","425941","NA","599957","411835","1313","376040","614078","431822","395452","411815","594747","422730","NA","NA","594747","422731","439941","NA","NA","NA","600452","431781","412330","594747","422730","597211","424789","1306","pandora_session1","1","6976","3","filler","yes","1920","330","filler","filler","filler","filler","filler","filler","19"
"33.333333333333336","33.333333333333336","2325.3333333333335","2325.3333333333335","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","0","undefined","undefined","NA","0","1","NA","9","1","9","1","NA","0","0","0","9","NA","0","NA","9","1","0","0","11","0","0","1","9","1","9","1","9","1","0","NA","9","0","9","1","1","9","1","9","1","0","Fri Jul 22 13:00:42 2022","1000","1000","The main experiment item","yes","NA","Die Schneiderin, die sehr geschickt war, bestickte die Decke mit einem aufwändigen Muster, nachdem sie die Vorlage aufgelegt hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","149","legacy","9","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-4.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","f","NA","NA","NA","space","NA","space","space","space","f","f","NA","2463","NA","NA","NA","5839","NA","374721","19411","8118","2463","2057","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","filler","614082","424791","617324","412330","NA","1306","NA","439941","616826","NA","425941","NA","616829","411835","1313","376040","630868","431822","395452","411815","594747","422730","NA","NA","594747","422731","439941","NA","NA","NA","617324","431781","412330","594747","422730","597211","424789","1306","pandora_session1","1","6976","3","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","19"
"33.333333333333336","33.333333333333336","2325.3333333333335","2325.3333333333335","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","0","undefined","undefined","NA","0","1","NA","10","1","10","1","NA","0","0","0","10","NA","0","NA","10","1","0","0","12","0","0","1","10","1","10","1","10","1","0","NA","10","0","10","1","1","10","1","10","1","0","Fri Jul 22 13:00:42 2022","1000","1000","The main experiment item","yes","NA","Die Rentnerin glaubte, dass der Verkäufer, der von dem kulanten Umtausch erzählt hatte, sicherlich gern half, wenn Probleme aufträten.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","46","legacy","10","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-4.csv","4","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","f","NA","NA","NA","space","NA","space","space","space","f","f","NA","2463","NA","NA","NA","5839","NA","374721","19411","8118","2463","2057","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","masc","630872","424791","634097","412330","NA","1306","NA","439941","633599","NA","425941","NA","633602","411835","1313","376040","648914","431822","395452","411815","594747","422730","NA","NA","594747","422731","439941","NA","NA","NA","634097","431781","412330","594747","422730","597211","424789","1306","pandora_session1","1","6976","3","experimental","yes","1920","390","11","17","15","14","6","16","19"
"33.333333333333336","33.333333333333336","2325.3333333333335","2325.3333333333335","#000000","no","xpyriment","legacy","legacy","0","b","LoSyn/HiSem","uniform","0","undefined","undefined","NA","0","1","NA","11","1","11","1","NA","0","0","0","11","NA","0","NA","11","1","0","0","13","0","0","1","11","1","11","1","11","1","0","NA","11","0","11","1","1","11","1","11","1","0","Fri Jul 22 13:00:42 2022","1000","1000","The main experiment item","yes","NA","Der Teamarzt befürchtete, dass der Radprofi, der an dem angenehmen Sponsor gezweifelt hatte, noch langfristig ausfiel, weil er unvernünftig war.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","23","legacy","11","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-4.csv","4","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","f","NA","NA","NA","space","NA","space","space","space","f","f","NA","2463","NA","NA","NA","5839","NA","374721","19411","8118","2463","2057","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","masc","648918","424791","652238","412330","NA","1306","NA","439941","651740","NA","425941","NA","651743","411835","1313","376040","667687","431822","395452","411815","594747","422730","NA","NA","594747","422731","439941","NA","NA","NA","652238","431781","412330","594747","422730","597211","424789","1306","pandora_session1","1","6976","3","experimental","yes","1920","270","11","17","15","14","6","16","20"
"50","50","2160.25","2160.25","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","j","1","1","NA","12","1","12","1","NA","0","0","0","12","NA","0","NA","12","1","0","0","14","0","0","1","12","1","12","1","12","1","0","NA","12","0","12","1","1","12","1","12","1","0","Fri Jul 22 13:00:42 2022","1000","1000","The main experiment item","yes","Malte die Künstlerin exzentrisch?","Der Galerist, der neue Talente suchte, hatte darüber gelästert, dass die Künstlerin so exzentrisch malte, weil sie Aufsehen erregen wollte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","125","legacy","12","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-4.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","1665","NA","NA","NA","5839","NA","374721","19411","8118","1665","2057","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","filler","667691","424791","671012","412330","NA","1306","NA","439941","670512","NA","425941","NA","670517","411835","1313","376040","686963","431822","395452","411815","685298","422730","NA","NA","685298","422731","439941","NA","NA","NA","671012","431781","412330","685298","422730","686963","424789","1306","pandora_session1","2","8641","4","filler","yes","1920","330","filler","filler","filler","filler","filler","filler","20"
"60","60","2165.4","2165.4","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","1","undefined","undefined","j","1","1","NA","13","1","13","1","NA","0","0","0","13","NA","0","NA","13","1","0","0","15","0","0","1","13","1","13","1","13","1","0","NA","13","0","13","1","1","13","1","13","1","0","Fri Jul 22 13:00:42 2022","1000","1000","The main experiment item","yes","War es die Studentin, die sehr sorgfältig argumentierte?","Der Professor bemerkte, dass die Studentin, die gegen das umstrittene Experiment argumentiert hatte, sehr sorgfältig argumentierte, um das Gremium zu überzeugen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","2","legacy","13","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-4.csv","4","xpyriment","target","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","main_verb","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","2186","NA","NA","NA","5839","NA","374721","19411","8118","2186","2057","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","fem","686966","424791","690360","412330","NA","1306","NA","439941","689861","NA","425941","NA","689864","411835","1313","376040","708795","431822","395452","411815","706608","422730","NA","NA","706608","422731","439941","NA","NA","NA","690360","431781","412330","706608","422730","708795","424789","1306","pandora_session1","3","10827","5","experimental","yes","1920","410","11","17","15","14","6","16","21"
"60","60","2165.4","2165.4","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","14","1","14","1","NA","0","0","0","14","NA","0","NA","14","1","0","0","16","0","0","1","14","1","14","1","14","1","0","NA","14","0","14","1","1","14","1","14","1","0","Fri Jul 22 13:00:42 2022","1000","1000","The main experiment item","yes","NA","Der Kapitän hatte beobachtet, dass die Seglerin, die das traumhafte Wetter ausnutzen wollte, den Touristen überschwänglich zugewunken hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","141","legacy","14","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-4.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","2186","NA","NA","NA","5839","NA","374721","19411","8118","2186","2057","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","filler","708798","424791","711948","412330","NA","1306","NA","439941","711450","NA","425941","NA","711453","411835","1313","376040","725100","431822","395452","411815","706608","422730","NA","NA","706608","422731","439941","NA","NA","NA","711948","431781","412330","706608","422730","708795","424789","1306","pandora_session1","3","10827","5","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","18"
"60","60","2165.4","2165.4","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","15","1","15","1","NA","0","0","0","15","NA","0","NA","15","1","0","0","17","0","0","1","15","1","15","1","15","1","0","NA","15","0","15","1","1","15","1","15","1","0","Fri Jul 22 13:00:42 2022","1000","1000","The main experiment item","yes","NA","Die Bassistin hatte in einem Interview ausgeplaudert, dass die coole Gitarristin bei Konzerten manchmal sang, um das Publikum zu überraschen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","140","legacy","15","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-4.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","2186","NA","NA","NA","5839","NA","374721","19411","8118","2186","2057","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","filler","725103","424791","728430","412330","NA","1306","NA","439941","727931","NA","425941","NA","727935","411835","1313","376040","742750","431822","395452","411815","706608","422730","NA","NA","706608","422731","439941","NA","NA","NA","728430","431781","412330","706608","422730","708795","424789","1306","pandora_session1","3","10827","5","filler","yes","1920","430","filler","filler","filler","filler","filler","filler","20"
"66.66666666666667","66.66666666666667","2065.5","2065.5","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","f","1","1","NA","16","1","16","1","NA","0","0","0","16","NA","0","NA","16","1","0","0","18","0","0","1","16","1","16","1","16","1","0","NA","16","0","16","1","1","16","1","16","1","0","Fri Jul 22 13:00:42 2022","1000","1000","The main experiment item","yes","War die Gießkanne groß?","Der Gärtner goss den großen Kaktus, der im Wintergarten stand, mit der winzigen Gießkanne, da er nicht viel Wasser brauchte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","130","legacy","16","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-4.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","f","NA","NA","NA","space","NA","space","space","space","f","f","NA","1566","NA","NA","NA","5839","NA","374721","19411","8118","1566","2057","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","filler","742753","424791","746096","412330","NA","1306","NA","439941","745598","NA","425941","NA","745601","411835","1313","376040","761649","431822","395452","411815","760083","422730","NA","NA","760083","422731","439941","NA","NA","NA","746096","431781","412330","760083","422730","761649","424789","1306","pandora_session1","4","12393","6","filler","yes","1920","370","filler","filler","filler","filler","filler","filler","20"
"71.42857142857143","71.42857142857143","2030.857142857143","2030.857142857143","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","1","undefined","undefined","j","1","1","NA","17","1","17","1","NA","0","0","0","17","NA","0","NA","17","1","0","0","19","0","0","1","17","1","17","1","17","1","0","NA","17","0","17","1","1","17","1","17","1","0","Fri Jul 22 13:00:42 2022","1000","1000","The main experiment item","yes","War es der Protokollant, der es dokumentierte?","Der Protokollant dokumentierte, dass die Beschuldigte, die gehofft hatte, dass der Richter mild war, immer wieder weinte, weil sie Reue empfand.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","13","legacy","17","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-4.csv","4","xpyriment","intro","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","intro_verb","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","1823","NA","NA","NA","5839","NA","374721","19411","8118","1823","2057","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","fem","761652","424791","765066","412330","NA","1306","NA","439941","764568","NA","425941","NA","764571","411835","1313","376040","783137","431822","395452","411815","781314","422730","NA","NA","781314","422731","439941","NA","NA","NA","765066","431781","412330","781314","422730","783137","424789","1306","pandora_session1","5","14216","7","experimental","yes","1920","350","12","18","16","15","6","17","21"
"75","75","2008","2008","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","f","1","1","NA","18","1","18","1","NA","0","0","0","18","NA","0","NA","18","1","0","0","20","0","0","1","18","1","18","1","18","1","0","NA","18","0","18","1","1","18","1","18","1","0","Fri Jul 22 13:00:42 2022","1000","1000","The main experiment item","yes","War es die Lehrerin, die geschwärmt hatte?","Die Lehrerin empfahl, dass die Schülerin, die geschwärmt hatte, dass der Film witzig war, nachmittags fleißig lernte, um eine gute Note zu bekommen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","20","legacy","18","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-4.csv","4","xpyriment","intro","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","relcl_verb","0","f","NA","NA","NA","space","NA","space","space","space","f","f","NA","1848","NA","NA","NA","5839","NA","374721","19411","8118","1848","2057","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","fem","783140","424791","786703","412330","NA","1306","NA","439941","786204","NA","425941","NA","786208","411835","1313","376040","805994","431822","395452","411815","804146","422730","NA","NA","804146","422731","439941","NA","NA","NA","786703","431781","412330","804146","422730","805994","424789","1306","pandora_session1","6","16064","8","experimental","yes","1920","370","12","18","16","15","6","17","23"
"75","75","2008","2008","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","19","1","19","1","NA","0","0","0","19","NA","0","NA","19","1","0","0","21","0","0","1","19","1","19","1","19","1","0","NA","19","0","19","1","1","19","1","19","1","0","Fri Jul 22 13:00:42 2022","1000","1000","The main experiment item","yes","NA","Der Klinikleiter befürwortete, dass die Urologin, die beklagt hatte, dass die Naht stümperhaft war, auch weiterhin praktizierte, weil sie recht hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","44","legacy","19","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-4.csv","4","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","f","NA","NA","NA","space","NA","space","space","space","f","f","NA","1848","NA","NA","NA","5839","NA","374721","19411","8118","1848","2057","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","fem","805997","424791","809405","412330","NA","1306","NA","439941","808907","NA","425941","NA","808910","411835","1313","376040","825447","431822","395452","411815","804146","422730","NA","NA","804146","422731","439941","NA","NA","NA","809405","431781","412330","804146","422730","805994","424789","1306","pandora_session1","6","16064","8","experimental","yes","1920","310","12","18","16","15","6","17","21"
"75","75","2008","2008","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","20","1","20","1","NA","0","0","0","20","NA","0","NA","20","1","0","0","22","0","0","1","20","1","20","1","20","1","0","NA","20","0","20","1","1","20","1","20","1","0","Fri Jul 22 13:00:42 2022","1000","1000","The main experiment item","yes","NA","Die Pianistin nutzte das Stimmgerät, das sie von ihrem Großvater bekommen hatte, um das Klavier vor dem Konzert zu stimmen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","151","legacy","20","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-4.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","f","NA","NA","NA","space","NA","space","space","space","f","f","NA","1848","NA","NA","NA","5839","NA","374721","19411","8118","1848","2057","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","filler","825450","424791","828761","412330","NA","1306","NA","439941","828263","NA","425941","NA","828266","411835","1313","376040","842722","431822","395452","411815","804146","422730","NA","NA","804146","422731","439941","NA","NA","NA","828761","431781","412330","804146","422730","805994","424789","1306","pandora_session1","6","16064","8","filler","yes","1920","350","filler","filler","filler","filler","filler","filler","20"
"75","75","2008","2008","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","1","undefined","undefined","NA","1","1","NA","21","1","21","1","NA","0","0","0","21","NA","0","NA","21","1","0","0","23","0","0","1","21","1","21","1","21","1","0","NA","21","0","21","1","1","21","1","21","1","0","Fri Jul 22 13:00:42 2022","1000","1000","The main experiment item","yes","NA","Der Aufsichtsrat ahnte, dass der Börsenmakler, der gehofft hatte, dass der Informant raffiniert war, wiederholt hinterhältig betrog, um Schulden zu begleichen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","21","legacy","21","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-4.csv","4","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","f","NA","NA","NA","space","NA","space","space","space","f","f","NA","1848","NA","NA","NA","5839","NA","374721","19411","8118","1848","2057","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","masc","842725","424791","846117","412330","NA","1306","NA","439941","845619","NA","425941","NA","845622","411835","1313","376040","862357","431822","395452","411815","804146","422730","NA","NA","804146","422731","439941","NA","NA","NA","846117","431781","412330","804146","422730","805994","424789","1306","pandora_session1","6","16064","8","experimental","yes","1920","410","12","18","16","15","6","17","21"
"77.77777777777777","77.77777777777777","2108.777777777778","2108.777777777778","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","f","1","1","NA","22","1","22","1","NA","0","0","0","22","NA","0","NA","22","1","0","0","24","0","0","1","22","1","22","1","22","1","0","NA","22","0","22","1","1","22","1","22","1","0","Fri Jul 22 13:00:42 2022","1000","1000","The main experiment item","yes","War der linke Fuß des Stürmers verletzt?","Der Stürmer, dessen rechter Fuß verletzt war, schoss den Ball mit dem linken Fuß und traf die linke obere Torecke.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","129","legacy","22","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-4.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","f","NA","NA","NA","space","NA","space","space","space","f","f","NA","2915","NA","NA","NA","5839","NA","374721","19411","8118","2915","2057","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","filler","862360","424791","865677","412330","NA","1306","NA","439941","865178","NA","425941","NA","865181","411835","1313","376040","882377","431822","395452","411815","879461","422730","NA","NA","879461","422731","439941","NA","NA","NA","865677","431781","412330","879461","422730","882377","424789","1306","pandora_session1","7","18979","9","filler","yes","1920","350","filler","filler","filler","filler","filler","filler","20"
"80","80","2083.7","2083.7","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","1","undefined","undefined","j","1","1","NA","23","1","23","1","NA","0","0","0","23","NA","0","NA","23","1","0","0","25","0","0","1","23","1","23","1","23","1","0","NA","23","0","23","1","1","23","1","23","1","0","Fri Jul 22 13:00:42 2022","1000","1000","The main experiment item","yes","War es der König, der gedroht hatte?","Der Thronfolger offenbarte, dass der König, der gedroht hatte, dass der Handlanger gnadenlos war, noch nicht abdankte, obwohl er krank war.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","17","legacy","23","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-4.csv","4","xpyriment","target","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","relcl_verb","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","1858","NA","NA","NA","5839","NA","374721","19411","8118","1858","2057","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","masc","882379","424791","885766","412330","NA","1306","NA","439941","885267","NA","425941","NA","885271","411835","1313","376040","903633","431822","395452","411815","901773","422730","NA","NA","901774","422731","439941","NA","NA","NA","885766","431781","412330","901773","422730","903632","424789","1306","pandora_session1","8","20837","10","experimental","yes","1920","270","12","18","16","15","6","17","21"
"80","80","2083.7","2083.7","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","24","1","24","1","NA","0","0","0","24","NA","0","NA","24","1","0","0","26","0","0","1","24","1","24","1","24","1","0","NA","24","0","24","1","1","24","1","24","1","0","Fri Jul 22 13:00:42 2022","1000","1000","The main experiment item","yes","NA","Der Pastor dachte, dass die Musikerin, die genörgelt hatte, dass die Orgel verstimmt war, etwas empfindlich reagierte, weil das Konzert wichtig war.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","40","legacy","24","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-4.csv","4","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","1858","NA","NA","NA","5839","NA","374721","19411","8118","1858","2057","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","fem","903635","424791","907126","412330","NA","1306","NA","439941","906628","NA","425941","NA","906631","411835","1313","376040","923764","431822","395452","411815","901773","422730","NA","NA","901774","422731","439941","NA","NA","NA","907126","431781","412330","901773","422730","903632","424789","1306","pandora_session1","8","20837","10","experimental","yes","1920","270","12","18","16","15","6","17","22"
