"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","cond","cond_name","coordinates","correct","correct_instructions_p1","correct_instructions_p2","correct_response","correct_response_exp_1","correct_response_prac","correct_start_next_block","count_ITI_1","count_ITI_prac","count_RSVP_exp_1","count_RSVP_prac","count_break_1","count_experiment","count_experiment_end","count_experiment_loop_1","count_experiment_trial_1","count_feedback","count_feedback_prac","count_final_feedback","count_fixation_cross_exp_1","count_fixation_cross_prac","count_instructions_p1","count_instructions_p2","count_logger","count_practice_end","count_practice_loop","count_practice_trial","count_question_exp_1","count_question_prac","count_reset_feedback_exp_1","count_reset_feedback_prac","count_response_exp_1","count_response_prac","count_select","count_start_next_block","count_trigger_break_1","count_trigger_exp_end","count_trigger_fix_1","count_trigger_pracend","count_trigger_pracfix","count_trigger_question_1","count_trigger_question_prac","count_trigger_response_1","count_trigger_response_prac","count_triggers","datetime","delay_ITI_1","delay_ITI_prac","description","disable_garbage_collection","exp_question","exp_sentence","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","is_question","isi","item","keyboard_backend","live_row","live_row_practice_loop","logfile","lst","mouse_backend","np_in_question","opensesame_codename","opensesame_version","practice_question","practice_sentence","question_type","repeat_cycle","response","response_break_1","response_experiment_end","response_feedback","response_feedback_prac","response_final_feedback","response_instructions_p1","response_instructions_p2","response_practice_end","response_response_exp_1","response_response_prac","response_start_next_block","response_time","response_time_break_1","response_time_experiment_end","response_time_feedback","response_time_feedback_prac","response_time_final_feedback","response_time_instructions_p1","response_time_instructions_p2","response_time_practice_end","response_time_response_exp_1","response_time_response_prac","response_time_start_next_block","round_decimals","sampler_backend","session","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_np_gender","time_ITI_1","time_ITI_prac","time_RSVP_exp_1","time_RSVP_prac","time_break_1","time_experiment","time_experiment_end","time_experiment_loop_1","time_experiment_trial_1","time_feedback","time_feedback_prac","time_final_feedback","time_fixation_cross_exp_1","time_fixation_cross_prac","time_instructions_p1","time_instructions_p2","time_logger","time_practice_end","time_practice_loop","time_practice_trial","time_question_exp_1","time_question_prac","time_reset_feedback_exp_1","time_reset_feedback_prac","time_response_exp_1","time_response_prac","time_select","time_start_next_block","time_trigger_break_1","time_trigger_exp_end","time_trigger_fix_1","time_trigger_pracend","time_trigger_pracfix","time_trigger_question_1","time_trigger_question_prac","time_trigger_response_1","time_trigger_response_prac","time_triggers","title","total_correct","total_response_time","total_responses","type","uniform_coordinates","width","word_dur","word_no_distractor","word_no_post","word_no_precrit","word_no_prepre","word_no_subject","word_no_verb","words_in_sentence"
"100","100","3172.6666666666665","3172.6666666666665","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","j","1","1","NA","8","1","8","1","NA","0","0","0","8","NA","0","NA","8","1","0","0","10","0","0","1","8","1","8","1","8","1","0","NA","8","0","8","1","1","8","1","8","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","Hatte der Partner den abscheulichen Täter erkannt?","Der Polizist fand heraus, dass sein Partner, der den abscheulichen Täter erkannt hatte, erneut ermittelte, weil es noch Unklarheiten gab.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","122","legacy","8","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","4602","NA","NA","NA","4068","NA","221596","26588","6702","4602","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","filler","444319","279716","447641","266996","NA","1286","NA","291681","447141","NA","280869","NA","447146","266501","1293","222900","466487","284979","249488","266488","461885","277399","NA","NA","461885","277400","291681","NA","NA","NA","447641","284937","266996","461885","277400","466487","279713","1286","pandora_session1","3","9518","3","filler","yes","1920","270","filler","filler","filler","filler","filler","filler","20"
"100","100","3172.6666666666665","3172.6666666666665","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","9","1","9","1","NA","0","0","0","9","NA","0","NA","9","1","0","0","11","0","0","1","9","1","9","1","9","1","0","NA","9","0","9","1","1","9","1","9","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Der Angehörige hörte, dass die Suchtkranke, die von der renommierten Klinik gewusst hatte, weiter entschlossen durchhielt, um ihre Ehe zu retten.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","57","legacy","9","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","4602","NA","NA","NA","4068","NA","221596","26588","6702","4602","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","fem","466491","279716","469888","266996","NA","1286","NA","291681","469390","NA","280869","NA","469393","266501","1293","222900","485905","284979","249488","266488","461885","277399","NA","NA","461885","277400","291681","NA","NA","NA","469888","284937","266996","461885","277400","466487","279713","1286","pandora_session1","3","9518","3","experimental","yes","1920","330","11","17","15","14","6","16","21"
"100","100","3172.6666666666665","3172.6666666666665","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","1","undefined","undefined","NA","1","1","NA","10","1","10","1","NA","0","0","0","10","NA","0","NA","10","1","0","0","12","0","0","1","10","1","10","1","10","1","0","NA","10","0","10","1","1","10","1","10","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Der Bruder berichtete, dass der Kranke, der gehört hatte, dass der Heilpraktiker alternativ war, zusätzlich regelmäßig meditierte, um die Schmerzen zu lindern.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","52","legacy","10","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","4602","NA","NA","NA","4068","NA","221596","26588","6702","4602","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","masc","485909","279716","489388","266996","NA","1286","NA","291681","488890","NA","280869","NA","488893","266501","1293","222900","506264","284979","249488","266488","461885","277399","NA","NA","461885","277400","291681","NA","NA","NA","489388","284937","266996","461885","277400","466487","279713","1286","pandora_session1","3","9518","3","experimental","yes","1920","350","12","18","16","15","6","17","22"
"100","100","3172.6666666666665","3172.6666666666665","#000000","no","xpyriment","legacy","legacy","0","b","LoSyn/HiSem","uniform","1","undefined","undefined","NA","1","1","NA","11","1","11","1","NA","0","0","0","11","NA","0","NA","11","1","0","0","13","0","0","1","11","1","11","1","11","1","0","NA","11","0","11","1","1","11","1","11","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Die Freundin beobachtete, dass die Veganerin, die an den ungewöhnlichen Ernährungsberater geglaubt hatte, bewusst ausgewogen kochte, um eventuelle Mangelerscheinungen zu vermeiden.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","30","legacy","11","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","4602","NA","NA","NA","4068","NA","221596","26588","6702","4602","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","fem","506267","279716","509670","266996","NA","1286","NA","291681","509170","NA","280869","NA","509175","266501","1293","222900","526367","284979","249488","266488","461885","277399","NA","NA","461885","277400","291681","NA","NA","NA","509670","284937","266996","461885","277400","466487","279713","1286","pandora_session1","3","9518","3","experimental","yes","1920","390","11","17","15","14","6","16","21"
"75","75","3025.25","3025.25","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","0","undefined","undefined","f","0","1","NA","12","1","12","1","NA","0","0","0","12","NA","0","NA","12","1","0","0","14","0","0","1","12","1","12","1","12","1","0","NA","12","0","12","1","1","12","1","12","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","Schwänzte der Jugendliche oft die Schule?","Der Jugendliche war genervt, weil seine Freundin, die nicht studieren wollte, oft die Schule schwänzte, um Computer zu spielen.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","127","legacy","12","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","2583","NA","NA","NA","4068","NA","221596","26588","6702","2583","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","filler","526370","279716","529620","266996","NA","1286","NA","291681","529122","NA","280869","NA","529125","266501","1293","222900","545672","284979","249488","266488","543088","277399","NA","NA","543088","277400","291681","NA","NA","NA","529620","284937","266996","543088","277400","545671","279713","1286","pandora_session1","3","12101","4","filler","yes","1920","350","filler","filler","filler","filler","filler","filler","19"
"75","75","3025.25","3025.25","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","0","undefined","undefined","NA","0","1","NA","13","1","13","1","NA","0","0","0","13","NA","0","NA","13","1","0","0","15","0","0","1","13","1","13","1","13","1","0","NA","13","0","13","1","1","13","1","13","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Der Sohn dachte, dass seine sture Mutter, die sich beim Yoga stark verletzt hatte, zügig einen Arzt aufsuchen sollte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","142","legacy","13","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","2583","NA","NA","NA","4068","NA","221596","26588","6702","2583","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","filler","545674","279716","548915","266996","NA","1286","NA","291681","548417","NA","280869","NA","548420","266501","1293","222900","562178","284979","249488","266488","543088","277399","NA","NA","543088","277400","291681","NA","NA","NA","548915","284937","266996","543088","277400","545671","279713","1286","pandora_session1","3","12101","4","filler","yes","1920","330","filler","filler","filler","filler","filler","filler","19"
"80","80","2860.4","2860.4","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","j","1","1","NA","14","1","14","1","NA","0","0","0","14","NA","0","NA","14","1","0","0","16","0","0","1","14","1","14","1","14","1","0","NA","14","0","14","1","1","14","1","14","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","Malte die Künstlerin exzentrisch?","Der Galerist, der neue Talente suchte, hatte darüber gelästert, dass die Künstlerin so exzentrisch malte, weil sie Aufsehen erregen wollte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","125","legacy","14","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","2201","NA","NA","NA","4068","NA","221596","26588","6702","2201","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","filler","562181","279716","565510","266996","NA","1286","NA","291681","565012","NA","280869","NA","565015","266501","1293","222900","581991","284979","249488","266488","579790","277399","NA","NA","579790","277400","291681","NA","NA","NA","565510","284937","266996","579790","277400","581991","279713","1286","pandora_session1","4","14302","5","filler","yes","1920","330","filler","filler","filler","filler","filler","filler","20"
"66.66666666666667","66.66666666666667","3073.8333333333335","3073.8333333333335","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","0","undefined","undefined","j","0","1","NA","15","1","15","1","NA","0","0","0","15","NA","0","NA","15","1","0","0","17","0","0","1","15","1","15","1","15","1","0","NA","15","0","15","1","1","15","1","15","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","War die Messung unzuverlässig?","Der Laborleiter wusste, dass der Wissenschaftler, der gejammert hatte, dass die Messung unzuverlässig war, alles gewissenhaft dokumentierte, um den Überblick zu behalten.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","7","legacy","15","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","distractor","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","adj","0","f","NA","NA","NA","space","NA","space","space","space","f","f","NA","4141","NA","NA","NA","4068","NA","221596","26588","6702","4141","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","masc","581994","279716","585474","266996","NA","1286","NA","291681","584976","NA","280869","NA","584979","266501","1293","222900","606551","284979","249488","266488","602410","277399","NA","NA","602410","277400","291681","NA","NA","NA","585474","284937","266996","602410","277400","606551","279713","1286","pandora_session1","4","18443","6","experimental","yes","1920","370","12","18","16","15","6","17","22"
"57.142857142857146","57.142857142857146","3349","3349","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","0","undefined","undefined","f","0","1","NA","16","1","16","1","NA","0","0","0","16","NA","0","NA","16","1","0","0","18","0","0","1","16","1","16","1","16","1","0","NA","16","0","16","1","1","16","1","16","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","War es der Butler, der so argumentiert hatte?","Der Butler flüsterte, dass die Königin, die argumentiert hatte, dass die Hochzeit unstandesgemäß war, offenbar heimlich rauchte, obwohl ihr Arzt davon abgeraten hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","19","legacy","16","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","intro","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","relcl_verb","0","None","NA","NA","NA","space","NA","space","space","space","None","f","NA","5000","NA","NA","NA","4068","NA","221596","26588","6702","5000","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","fem","606553","279716","610130","266996","NA","1286","NA","291681","609631","NA","280869","NA","609635","266501","1293","222900","632682","284979","249488","266488","627682","277399","NA","NA","627682","277400","291681","NA","NA","NA","610130","284937","266996","627682","277400","632682","279713","1286","pandora_session1","4","23443","7","experimental","yes","1920","310","12","18","16","15","6","17","23"
"57.142857142857146","57.142857142857146","3349","3349","#000000","no","xpyriment","legacy","legacy","0","b","LoSyn/HiSem","uniform","0","undefined","undefined","NA","0","1","NA","17","1","17","1","NA","0","0","0","17","NA","0","NA","17","1","0","0","19","0","0","1","17","1","17","1","17","1","0","NA","17","0","17","1","1","17","1","17","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Der Auftraggeber würdigte, dass der Statiker, der mit dem optimalen Lieferanten kalkuliert hatte, sehr geschickt plante, um die Fensterfront zu vergrößern.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","22","legacy","17","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","None","NA","NA","NA","space","NA","space","space","space","None","f","NA","5000","NA","NA","NA","4068","NA","221596","26588","6702","5000","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","masc","632685","279716","636089","266996","NA","1286","NA","291681","635590","NA","280869","NA","635593","266501","1293","222900","652408","284979","249488","266488","627682","277399","NA","NA","627682","277400","291681","NA","NA","NA","636089","284937","266996","627682","277400","632682","279713","1286","pandora_session1","4","23443","7","experimental","yes","1920","410","11","17","15","14","6","16","21"
"57.142857142857146","57.142857142857146","3349","3349","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","0","undefined","undefined","NA","0","1","NA","18","1","18","1","NA","0","0","0","18","NA","0","NA","18","1","0","0","20","0","0","1","18","1","18","1","18","1","0","NA","18","0","18","1","1","18","1","18","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Der Außenminister verurteilte, dass der Diktator, der von dem unmenschlichen Gefängnis gewusst hatte, weiterhin skrupellos regierte, obwohl es Proteste gab.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","49","legacy","18","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","None","NA","NA","NA","space","NA","space","space","space","None","f","NA","5000","NA","NA","NA","4068","NA","221596","26588","6702","5000","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","masc","652411","279716","655737","266996","NA","1286","NA","291681","655237","NA","280869","NA","655241","266501","1293","222900","671445","284979","249488","266488","627682","277399","NA","NA","627682","277400","291681","NA","NA","NA","655737","284937","266996","627682","277400","632682","279713","1286","pandora_session1","4","23443","7","experimental","yes","1920","270","11","17","15","14","6","16","20"
"57.142857142857146","57.142857142857146","3349","3349","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","0","undefined","undefined","NA","0","1","NA","19","1","19","1","NA","0","0","0","19","NA","0","NA","19","1","0","0","21","0","0","1","19","1","19","1","19","1","0","NA","19","0","19","1","1","19","1","19","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Die Hausfrau beobachtete kritisch, wie der unfreundliche Monteur die alte Waschmaschine, deren Motor kaputt war, ausbaute.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","152","legacy","19","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","None","NA","NA","NA","space","NA","space","space","space","None","f","NA","5000","NA","NA","NA","4068","NA","221596","26588","6702","5000","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","filler","671449","279716","674469","266996","NA","1286","NA","291681","673969","NA","280869","NA","673973","266501","1293","222900","686114","284979","249488","266488","627682","277399","NA","NA","627682","277400","291681","NA","NA","NA","674469","284937","266996","627682","277400","632682","279713","1286","pandora_session1","4","23443","7","filler","yes","1920","370","filler","filler","filler","filler","filler","filler","16"
"62.5","62.5","3139.125","3139.125","#000000","no","xpyriment","legacy","legacy","0","a","LoSyn/LoSem","uniform","1","undefined","undefined","j","1","1","NA","20","1","20","1","NA","0","0","0","20","NA","0","NA","20","1","0","0","22","0","0","1","20","1","20","1","20","1","0","NA","20","0","20","1","1","20","1","20","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","War die Situation gefährlich?","Der Naturschützer bewunderte, dass die Aktivistin, die vor der gefährlichen Situation gewarnt hatte, weiterhin friedlich demonstrierte, um eine Veränderung zu bewirken.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","yes","395","9","legacy","20","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","distractor","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","adj","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","1670","NA","NA","NA","4068","NA","221596","26588","6702","1670","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","fem","686117","279716","689516","266996","NA","1286","NA","291681","689018","NA","280869","NA","689021","266501","1293","222900","707670","284979","249488","266488","706000","277399","NA","NA","706000","277400","291681","NA","NA","NA","689516","284937","266996","706000","277400","707670","279713","1286","pandora_session1","5","25113","8","experimental","yes","1920","370","11","17","15","14","6","16","21"
"62.5","62.5","3139.125","3139.125","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","21","1","21","1","NA","0","0","0","21","NA","0","NA","21","1","0","0","23","0","0","1","21","1","21","1","21","1","0","NA","21","0","21","1","1","21","1","21","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Der Radfahrer sah, dass der Fahrlehrer, der aufgepasst hatte, dass die Fahrweise vorsichtig war, ganz plötzlich bremste, um einen Unfall zu vermeiden.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","35","legacy","21","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","1670","NA","NA","NA","4068","NA","221596","26588","6702","1670","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","masc","707673","279716","711163","266996","NA","1286","NA","291681","710665","NA","280869","NA","710668","266501","1293","222900","727897","284979","249488","266488","706000","277399","NA","NA","706000","277400","291681","NA","NA","NA","711163","284937","266996","706000","277400","707670","279713","1286","pandora_session1","5","25113","8","experimental","yes","1920","390","12","18","16","15","6","17","22"
"62.5","62.5","3139.125","3139.125","#000000","no","xpyriment","legacy","legacy","0","c","HiSyn/LoSem","uniform","1","undefined","undefined","NA","1","1","NA","22","1","22","1","NA","0","0","0","22","NA","0","NA","22","1","0","0","24","0","0","1","22","1","22","1","22","1","0","NA","22","0","22","1","1","22","1","22","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Der Inhaber respektierte, dass der Personalchef, der bezweifelt hatte, dass die Qualifikation ausreichend war, letztendlich intuitiv entschied, weil er viel Erfahrung hatte.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","51","legacy","22","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","1670","NA","NA","NA","4068","NA","221596","26588","6702","1670","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","masc","727900","279716","731394","266996","NA","1286","NA","291681","730895","NA","280869","NA","730899","266501","1293","222900","748569","284979","249488","266488","706000","277399","NA","NA","706000","277400","291681","NA","NA","NA","731394","284937","266996","706000","277400","707670","279713","1286","pandora_session1","5","25113","8","experimental","yes","1920","310","12","18","16","15","6","17","22"
"62.5","62.5","3139.125","3139.125","#000000","no","xpyriment","legacy","legacy","0","f","filler","uniform","1","undefined","undefined","NA","1","1","NA","23","1","23","1","NA","0","0","0","23","NA","0","NA","23","1","0","0","25","0","0","1","23","1","23","1","23","1","0","NA","23","0","23","1","1","23","1","23","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Er befürchtete, dass der unzuverlässige Student, der sich neulich für das Seminar angemeldet hatte, bald die Lust verlieren würde.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","144","legacy","23","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","NA","xpyriment","filler_question","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","filler_question","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","1670","NA","NA","NA","4068","NA","221596","26588","6702","1670","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","filler","748572","279716","751808","266996","NA","1286","NA","291681","751309","NA","280869","NA","751312","266501","1293","222900","765333","284979","249488","266488","706000","277399","NA","NA","706000","277400","291681","NA","NA","NA","751808","284937","266996","706000","277400","707670","279713","1286","pandora_session1","5","25113","8","filler","yes","1920","310","filler","filler","filler","filler","filler","filler","19"
"62.5","62.5","3139.125","3139.125","#000000","no","xpyriment","legacy","legacy","0","d","HiSyn/HiSem","uniform","1","undefined","undefined","NA","1","1","NA","24","1","24","1","NA","0","0","0","24","NA","0","NA","24","1","0","0","26","0","0","1","24","1","24","1","24","1","0","NA","24","0","24","1","1","24","1","24","1","0","Tue Jul 26 11:03:50 2022","1000","1000","The main experiment item","yes","NA","Der Pastor dachte, dass die Musikerin, die genörgelt hatte, dass der Messdiener verstimmt war, etwas empfindlich reagierte, weil das Konzert wichtig war.","opensesame_pandora_session1.osexp","/home/vlab/Desktop/Pandora_Session1","no","Times New Roman","no","45","no","#ffffff","no","yes","1020","no","395","40","legacy","24","1","/home/vlab/Desktop/Pandora_Session1/logs/subject-5.csv","1","xpyriment","NA","Lentiform Loewenfeld","3.3.12b1","War es das Kind, das ein Buch las?","Das Kind mit der blauen Hose spielte im Sandkasten und die Mutter las ein Buch.","NA","0","j","NA","NA","NA","space","NA","space","space","space","j","f","NA","1670","NA","NA","NA","4068","NA","221596","26588","6702","1670","2313","NA","2","legacy","1","1024","2","48000","-16","experiment","5","odd","fem","765336","279716","768826","266996","NA","1286","NA","291681","768326","NA","280869","NA","768331","266501","1293","222900","785559","284979","249488","266488","706000","277399","NA","NA","706000","277400","291681","NA","NA","NA","768826","284937","266996","706000","277400","707670","279713","1286","pandora_session1","5","25113","8","experimental","yes","1920","270","12","18","16","15","6","17","22"
